TSC,CPU,DOM,vCPU,UOPS_RETIRED.ALL,UOPS_ISSUED.ANY,UOPS_ISSUED.ANY-stalls,RESOURCE_STALLS.ANY
23514805216450,0,0,0,202163,184306,288910,15565
23514805518198,0,32767,0,0,0,17695,0
23514805770750,0,0,0,73516,66456,89953,6087
23514805977310,0,0,0,34051,29088,46679,2913
23514806173526,0,0,0,75202,68066,79036,5576
23514806381422,0,0,0,34015,28843,45317,2764
23514806580918,0,0,0,80059,72829,77752,5564
23514806788842,0,0,0,34070,29157,45154,2686
23514807055866,0,0,0,170985,155316,149474,11947
23514807260718,0,0,0,49929,42929,65600,3656
23514807564206,0,0,0,42851,38610,79647,2069
23514808199402,0,32767,0,0,0,17379,0
23514808683614,0,0,0,205944,186896,347107,16813
23514808895402,0,0,0,74613,66958,81120,6111
23514809040862,0,0,0,34042,29225,46184,2762
23514809476714,0,32767,0,0,0,133860,0
23514809696518,0,0,0,42652,37470,79968,2660
23514810513002,0,32767,0,0,0,32185,0
23514810706178,0,0,0,42053,36077,67104,1893
23514813047190,0,32767,0,0,0,18221,0
23514813234662,0,0,0,42019,37268,65141,2297
23514835168386,0,32767,0,0,0,607546,0
23514835551814,0,0,0,60949,55518,223554,27765
23514838762870,0,32767,0,0,0,134093,0
23514694286402,1,32767,1,0,0,36015,0
23514694416426,1,4,1,16732,16933,62848,232
23514697783414,1,32767,1,0,0,49152,0
23514697882946,1,4,1,5605,6076,37225,112
23514701280526,1,32767,1,0,0,35903,0
23514701378886,1,4,1,5605,6041,36076,123
23514704777630,1,32767,1,0,0,36509,0
23514704907666,1,4,1,16731,16932,62808,236
23514708274766,1,32767,1,0,0,49252,0
23514708374254,1,4,1,5605,6085,37178,112
23514709469926,1,32767,1,0,0,30836,0
23514709656910,1,4,1,39738,38739,94115,7606
23514709908846,1,32767,1,0,0,32820,0
23514710166614,1,4,1,12481,11417,39207,193
23514710365730,1,32767,1,0,0,34096,0
23514710495738,1,4,1,29957,26328,60078,5341
23514710579522,1,4,1,11338,10109,20967,148
23514710738370,1,4,1,27711,28333,89405,1582
23514710964386,1,4,1,66038,63374,142371,4421
23514711117766,1,4,1,32606,27998,83878,1980
23514711256586,1,4,1,22416,19630,73167,3556
23514711409350,1,4,1,42983,39942,79316,1813
23514711546350,1,4,1,9999,8880,75445,362
23514711619642,1,4,1,7951,6925,12811,259
23514711854550,1,4,1,45567,42873,158866,4566
23514712006702,1,4,1,25745,24273,84284,1468
23514712160706,1,4,1,30239,26195,85191,2424
23514712299966,1,4,1,22444,18997,73765,3178
23514712454138,1,4,1,45261,42030,79781,4528
23514712606890,1,4,1,30257,25449,84394,2628
23514712745490,1,4,1,22426,18916,73249,3228
23514712898418,1,4,1,51963,48173,76906,3446
23514713050678,1,4,1,30230,25657,83680,2866
23514713944682,1,32767,1,0,0,17970,0
23514714141502,1,4,1,15446,14842,72662,945
23514714319270,1,32767,1,0,0,13432,0
23514714503402,1,4,1,12205,11517,99038,323
23514714887846,1,32767,1,0,0,13864,0
23514716290902,1,4,1,496525,507865,1093168,6446
23514716483994,1,32767,1,0,0,20070,0
23514716650798,1,4,1,32555,27982,51362,2559
23514716791098,1,4,1,95747,91114,50681,4613
23514716943218,1,4,1,30193,25777,83475,2284
23514717083370,1,4,1,22400,19118,74506,3203
23514717239134,1,4,1,47417,44828,80618,4728
23514717391446,1,4,1,30227,25451,84013,2633
23514717529538,1,4,1,22436,18993,72591,3460
23514717702382,1,4,1,50862,45592,97151,6628
23514717854078,1,4,1,29333,26400,83270,1226
23514718006934,1,4,1,30178,25408,84511,2829
23514718144946,1,4,1,22508,19205,72495,3286
23514718296898,1,4,1,29947,27222,83285,2268
23514718449098,1,4,1,30376,25692,83449,2290
23514718587162,1,4,1,22471,19066,72694,3764
23514718739146,1,4,1,33503,30111,82351,2589
23514718891874,1,4,1,30193,25586,83991,2711
23514719030418,1,4,1,22572,19203,72954,3876
23514719181926,1,4,1,29802,26386,83333,1972
23514719333642,1,4,1,30211,25254,83480,2749
23514719668694,1,4,1,57354,52598,256169,6259
23514719821258,1,4,1,30279,25416,84061,2457
23514719960038,1,4,1,22698,19506,73222,3104
23514720112098,1,4,1,30416,26864,83633,2083
23514720264470,1,4,1,32401,27186,83495,3185
23514720402990,1,4,1,22767,19493,72789,3475
23514720554938,1,4,1,30837,27277,83321,2247
23514720707050,1,4,1,30223,25244,83811,2427
23514720844906,1,4,1,22892,19751,72185,2838
23514720996662,1,4,1,30308,26769,83278,2106
23514721150738,1,4,1,32471,27626,84903,3288
23514721290466,1,4,1,24609,21370,73451,3860
23514721443250,1,4,1,30272,26772,84433,2245
23514721595798,1,4,1,30390,25664,84120,2535
23514721734070,1,4,1,24742,21252,72003,3616
23514721886626,1,4,1,34058,30703,82668,2569
23514722039010,1,4,1,30286,25250,83913,2010
23514722177502,1,4,1,22454,18967,73083,3166
23514722329682,1,4,1,34170,31825,81923,1995
23514722481994,1,4,1,30212,25214,83943,2545
23514722620486,1,4,1,22574,19097,73074,2970
23514722773834,1,4,1,41466,37724,81103,2896
23514722925514,1,4,1,30256,25498,83361,2412
23514723064678,1,4,1,25769,22165,72219,3031
23514723217482,1,4,1,34246,30282,82921,2511
23514723370478,1,4,1,32555,27545,83857,3268
23514723509238,1,4,1,24936,21154,72591,4101
23514723661774,1,4,1,36407,32175,82503,3062
23514723814022,1,4,1,30219,25291,83915,2840
23514723952682,1,4,1,22436,19144,73113,3146
23514724105058,1,4,1,43308,38467,79888,3206
23514724351350,1,4,1,32175,27402,176873,3413
23514724513042,1,4,1,27058,23381,94365,3722
23514724593402,1,4,1,10666,9608,18297,351
23514724734038,1,4,1,22734,19756,75083,3829
23514724812882,1,4,1,10503,9123,17174,224
23514724951834,1,4,1,22489,19356,73566,3425
23514725030214,1,4,1,10507,9137,16678,373
23514725169950,1,4,1,25117,21665,73462,4144
23514725248658,1,4,1,10550,9110,17049,416
23514725387894,1,4,1,22408,19000,73922,3562
23514725466062,1,4,1,10553,9147,16584,311
23514725605110,1,4,1,22471,19236,73814,4017
23514725683434,1,4,1,10512,9110,16771,328
23514725823094,1,4,1,22411,18976,74436,3894
23514725901314,1,4,1,10531,9042,16596,351
23514726040702,1,4,1,24698,21433,73251,4668
23514726120266,1,4,1,11495,10080,17647,494
23514726259530,1,4,1,22403,18911,74034,3819
23514726337834,1,4,1,10552,9053,16739,293
23514726477986,1,4,1,54801,50334,63074,5037
23514726556950,1,4,1,10501,9203,17518,276
23514726695850,1,4,1,22409,19006,73752,2828
23514726774566,1,4,1,10516,9217,16970,585
23514726913918,1,4,1,22402,18921,74066,2612
23514726992402,1,4,1,10535,9300,16920,619
23514727131922,1,4,1,22413,19005,74369,2599
23514727210210,1,4,1,10520,9167,16697,562
23514727349366,1,4,1,22730,19554,73792,2455
23514727427466,1,4,1,10520,9162,16606,329
23514727566550,1,4,1,22938,19602,73733,2754
23514727644826,1,4,1,10506,9143,16610,337
23514727784318,1,4,1,24784,21123,73372,4215
23514727865014,1,4,1,11077,10106,18706,541
23514728001394,1,4,1,61265,53941,56805,4912
23514728159010,1,4,1,22652,19173,92120,2125
23514728238406,1,4,1,10549,9376,17713,376
23514728378194,1,4,1,22386,19018,74596,2450
23514728456590,1,4,1,10548,9104,16761,278
23514728596082,1,4,1,22674,19366,73946,2516
23514728674530,1,4,1,10532,9005,16792,278
23514728813638,1,4,1,25251,21727,72876,4029
23514728981466,1,4,1,10551,9023,16837,308
23514729121382,1,4,1,22931,19715,74403,2543
23514729199678,1,4,1,10538,9021,16833,310
23514729338778,1,4,1,22672,19296,73765,2473
23514729417390,1,4,1,10509,9099,17074,321
23514729556774,1,4,1,22535,19120,73929,2611
23514729635002,1,4,1,10546,9074,16592,325
23514729774262,1,4,1,22414,18816,74110,2392
23514729926490,1,4,1,85420,78934,65292,9322
23514730064370,1,4,1,22410,18880,72655,2298
23514730143162,1,4,1,10529,9265,17264,417
23514730282346,1,4,1,22558,19220,73870,2587
23514730360258,1,4,1,10535,9183,16450,456
23514730499242,1,4,1,22442,18973,73704,2494
23514730577662,1,4,1,10546,9194,16579,383
23514730716902,1,4,1,22414,18808,74099,2373
23514730795442,1,4,1,10485,9260,16879,434
23514730934550,1,4,1,22676,19175,73701,2439
23514731012802,1,4,1,10529,9139,16750,506
23514731152246,1,4,1,24548,20946,73373,2663
23514731230586,1,4,1,10540,9173,16805,594
23514731380410,1,32767,1,0,0,17888,0
23514731552294,1,4,1,22853,19569,40933,1978
23514731680598,1,32767,1,0,0,16489,0
23514731780482,1,4,1,10367,9070,37912,33
23514731918978,1,4,1,22523,19120,73138,2073
23514731997746,1,4,1,10643,9349,17146,565
23514732136974,1,4,1,22517,18892,73966,2175
23514732214950,1,4,1,10499,9410,16340,373
23514732353970,1,4,1,22413,18840,73735,2199
23514732431858,1,4,1,10553,9224,16307,238
23514732570742,1,4,1,22788,19365,73438,2656
23514732648638,1,4,1,10540,9200,16372,539
23514732787746,1,4,1,24855,21139,72951,2746
23514732865946,1,4,1,10544,9178,16655,596
23514733004698,1,4,1,22430,19028,73575,2277
23514733082458,1,4,1,10534,9255,16230,578
23514733221338,1,4,1,22669,19118,73447,2624
23514733372842,1,4,1,14274,13009,88092,519
23514733510658,1,4,1,22440,18919,72454,2378
23514733682818,1,4,1,10483,9154,16656,634
23514733822330,1,4,1,22510,19072,74221,2238
23514733900558,1,4,1,10540,9269,16623,405
23514734039570,1,4,1,22472,19117,73876,2258
23514734117414,1,4,1,10507,9148,16256,373
23514734256290,1,4,1,22367,18695,73673,2356
23514734334098,1,4,1,10538,9173,16182,703
23514734473458,1,4,1,24768,21533,73023,3095
23514734551678,1,4,1,10520,9107,16661,599
23514734691054,1,4,1,22371,18913,74091,2200
23514734767266,1,4,1,9827,8615,14854,334
23514734845282,1,4,1,10671,9525,16312,504
23514734985190,1,4,1,24976,21379,73695,2859
23514735063502,1,4,1,10541,9121,16735,465
23514735203338,1,4,1,22413,18923,74531,2309
23514735281674,1,4,1,10508,9133,16757,497
23514735421302,1,4,1,22738,19329,74179,2302
23514735499522,1,4,1,10548,9157,16547,384
23514735638782,1,4,1,22673,19076,74031,2247
23514735716926,1,4,1,10492,9101,16690,625
23514735856066,1,4,1,22458,19057,73818,2293
23514735934154,1,4,1,10526,9117,16294,360
23514736073254,1,4,1,22542,18944,73796,2278
23514736151298,1,4,1,10523,9132,16376,341
23514736290222,1,4,1,22521,18987,73732,2159
23514736368510,1,4,1,10498,9142,16724,608
23514736507950,1,4,1,22393,18871,74188,2204
23514736588314,1,4,1,10332,8861,18922,442
23514736727582,1,4,1,22595,19288,73847,2429
23514736878442,1,4,1,17917,16385,86069,676
23514737016246,1,4,1,22387,19005,72486,1605
23514737094658,1,4,1,10489,9200,16712,302
23514737234370,1,4,1,24913,21166,73653,3184
23514737312950,1,4,1,10497,9156,16943,401
23514737452298,1,4,1,22700,19259,73980,2080
23514737530398,1,4,1,10506,9287,16461,343
23514737669270,1,4,1,24766,21107,72932,3389
23514737747478,1,4,1,10529,9168,16485,303
23514737886234,1,4,1,22486,19217,73371,3281
23514737964554,1,4,1,10493,9174,16727,426
23514738104250,1,4,1,22398,18912,74372,2982
23514738180310,1,4,1,9781,8611,14587,253
23514738258310,1,4,1,10661,9493,16349,448
23514738492350,1,4,1,23110,19912,168350,3045
23514738570926,1,4,1,10539,9248,16895,410
23514738711090,1,4,1,24984,21606,73760,4434
23514738789374,1,4,1,10529,9322,16625,400
23514738928362,1,4,1,22559,19105,73652,3562
23514739006762,1,4,1,10527,9167,16806,355
23514739146482,1,4,1,22510,19147,74364,3324
23514739224822,1,4,1,10485,9382,16649,447
23514739364150,1,4,1,22435,19131,74042,3228
23514739442126,1,4,1,10515,9232,16411,378
23514739581246,1,4,1,22443,19082,73680,3475
23514739659518,1,4,1,10494,9166,16658,342
23514739799354,1,4,1,22434,18945,74342,3498
23514739877598,1,4,1,10508,9252,16511,363
23514740017370,1,4,1,25349,21773,73589,4243
23514740095862,1,4,1,10535,9112,16815,245
23514740254774,1,4,1,36442,32033,88750,5120
23514740333866,1,4,1,10507,9182,17396,246
23514740474078,1,4,1,25108,21453,73896,4309
23514740552442,1,4,1,10507,9220,16824,375
23514740691798,1,4,1,22402,18934,73972,3606
23514740770078,1,4,1,10525,9120,16719,556
23514740909274,1,4,1,24895,21319,73141,4244
23514740987566,1,4,1,10536,9129,16683,299
23514741126714,1,4,1,22405,18801,74033,3083
23514741205106,1,4,1,10533,9191,16805,572
23514741344174,1,4,1,22702,19270,73673,3083
23514741422346,1,4,1,10498,9170,16523,344
23514741561662,1,4,1,25052,21218,73195,4216
23514741636650,1,4,1,8862,7835,13904,297
23514741710518,1,4,1,8842,7716,12934,406
23514741862050,1,32767,1,0,0,16010,0
23514741958802,1,4,1,10563,9392,34568,94
23514742097906,1,4,1,22434,18890,73692,3037
23514742176378,1,4,1,10528,9144,16761,610
23514742316218,1,4,1,24673,20928,73723,3291
23514742395134,1,4,1,10531,9411,17130,371
23514742534586,1,4,1,22369,18855,74223,2579
23514742612538,1,4,1,10508,9129,16405,543
23514742751694,1,4,1,22460,19050,73837,2500
23514742829830,1,4,1,10511,9131,16679,781
23514742969106,1,4,1,22388,19115,73843,2565
23514743047098,1,4,1,10534,9113,16303,502
23514743280042,1,4,1,22612,19336,167344,2678
23514743358150,1,4,1,10535,9123,16468,439
23514743497258,1,4,1,22422,18887,73756,2395
23514743574966,1,4,1,10519,9115,16197,647
23514743793206,1,4,1,28969,25221,150135,2727
23514743871966,1,4,1,10307,8952,17360,336
23514744011038,1,4,1,22547,18994,73800,2773
23514744088902,1,4,1,10547,9040,16298,526
23514744227802,1,4,1,22393,19043,73548,2951
23514744305526,1,4,1,10487,8972,16233,620
23514744444774,1,4,1,24455,20773,73320,3395
23514744522654,1,4,1,10547,8996,16374,392
23514744661454,1,4,1,22624,19203,73472,2505
23514744739306,1,4,1,10535,9133,16439,739
23514744878226,1,4,1,22810,19340,73422,2546
23514744956146,1,4,1,10539,9009,16273,645
23514745044682,1,4,1,22452,19182,23167,2569
23514745123330,1,4,1,10622,9259,17007,353
23514745264642,1,4,1,22567,19262,75857,2443
23514745342662,1,4,1,10484,8972,16543,568
23514745482318,1,4,1,22349,18819,74468,2494
23514745560398,1,4,1,10529,9025,16554,660
23514745700022,1,4,1,24742,21131,73510,3223
23514745778278,1,4,1,10477,8970,16609,353
23514745917394,1,4,1,22376,18700,73843,2412
23514745995238,1,4,1,10497,8984,16301,629
23514746135578,1,4,1,24915,21313,74052,3301
23514746213922,1,4,1,10548,9033,16849,573
23514746353382,1,4,1,22529,19142,74181,2709
23514746431458,1,4,1,10549,9031,16520,484
23514746571078,1,4,1,22399,18998,74416,2546
23514746648742,1,4,1,10498,8998,16106,548
23514746788578,1,4,1,22395,18865,74570,2501
23514746866810,1,4,1,10545,9153,16632,515
23514747006174,1,4,1,22473,19006,74078,2631
23514747091558,1,4,1,13821,12276,22447,267
23514747231326,1,4,1,23696,20298,74118,2975
23514747310070,1,4,1,10561,9062,17245,367
23514747449130,1,4,1,24508,20794,73242,3482
23514747527178,1,4,1,10511,9059,16450,280
23514747666198,1,4,1,22403,19212,73700,2531
23514747744434,1,4,1,10513,9115,16490,315
23514748039782,1,4,1,22639,19240,196844,2327
23514748119150,1,4,1,10533,9035,16917,635
23514748319882,1,4,1,22709,19387,87965,2399
23514748400298,1,4,1,11225,10097,18506,477
23514748553146,1,4,1,22716,19348,87452,2604
23514748631126,1,4,1,10503,9059,16375,395
23514748771070,1,4,1,22603,19130,74644,2484
23514748849150,1,4,1,10506,9106,16601,570
23514748988234,1,4,1,22472,19040,73805,2457
23514749066118,1,4,1,10554,9048,16412,582
23514749205778,1,4,1,27364,23288,72875,4425
23514749284042,1,4,1,10513,9137,16683,370
23514749423202,1,4,1,22471,19218,73807,2505
23514749500986,1,4,1,10474,8983,16247,428
23514749640394,1,4,1,22400,18834,74214,2444
23514749717950,1,4,1,10487,8977,16210,659
23514749857026,1,4,1,22431,19020,73770,2462
23514749935154,1,4,1,10509,9145,16431,400
23514750074290,1,4,1,25397,21678,72959,3921
23514750152318,1,4,1,10494,8985,16580,327
23514750291706,1,4,1,22524,19016,74086,2704
23514750369782,1,4,1,10489,8980,16517,555
23514750524514,1,4,1,32085,27597,85861,3288
23514750603094,1,4,1,10478,9105,17090,585
23514750743806,1,4,1,24841,21274,74609,4273
23514750822338,1,4,1,10569,9104,16836,319
23514750962126,1,4,1,22406,18833,74646,2881
23514751040342,1,4,1,10502,9136,16574,408
23514751179638,1,4,1,22439,18945,74018,2917
23514751257910,1,4,1,10542,9042,16635,502
23514751397298,1,4,1,22359,18714,74193,2779
23514751475146,1,4,1,10517,9309,16271,444
23514751614566,1,4,1,22469,18905,74033,2904
23514751692614,1,4,1,10507,9051,16528,444
23514751831702,1,4,1,22403,18941,73765,2980
23514751954118,1,32767,1,0,0,15732,0
23514752109554,1,4,1,10554,9290,29362,81
23514752297490,1,32767,1,0,0,16136,0
23514752464602,1,4,1,22595,19037,37483,1971
23514752703758,1,32767,1,0,0,16545,0
23514752854106,1,4,1,10370,9038,28061,63
23514753036070,1,32767,1,0,0,13117,0
23514753201478,1,4,1,22273,18630,33188,2159
23514753321290,1,32767,1,0,0,15126,0
23514753421246,1,4,1,10359,8990,37668,40
23514753560402,1,4,1,22830,19334,73282,2194
23514753639014,1,4,1,10506,9061,16767,431
23514753779186,1,4,1,22887,19331,74595,2340
23514753857366,1,4,1,10512,9191,16551,452
23514753997882,1,4,1,26122,22093,73796,2136
23514754076690,1,4,1,10325,8924,17376,324
23514754216554,1,4,1,22394,19001,74594,2921
23514754294298,1,4,1,10471,9095,16247,464
23514754434034,1,4,1,29040,26264,71946,3803
23514754512790,1,4,1,10557,9057,17084,517
23514754651510,1,4,1,22444,19094,73302,2882
23514754729850,1,4,1,10532,9101,16661,414
23514754868682,1,4,1,24475,20867,72847,3876
23514754946546,1,4,1,10540,9081,16463,556
23514755085654,1,4,1,22755,19694,73497,3708
23514755163634,1,4,1,10522,9061,16515,397
23514755316338,1,4,1,23650,20285,86861,3090
23514755394674,1,4,1,10634,9327,16652,407
23514755534086,1,4,1,22570,19180,74099,2628
23514755612202,1,4,1,10551,9107,16551,439
23514755751302,1,4,1,24907,21271,73022,3697
23514755829466,1,4,1,10531,9080,16686,370
23514755968698,1,4,1,22435,18831,74134,3324
23514756046646,1,4,1,10546,9125,16410,579
23514756185918,1,4,1,22423,19114,73850,3289
23514756264178,1,4,1,10502,9225,16658,682
23514756403166,1,4,1,22673,19220,73605,3570
23514756480934,1,4,1,10504,9022,16278,386
23514756620190,1,4,1,22371,18758,74176,3340
23514756698038,1,4,1,10489,9120,16387,529
23514756837246,1,4,1,22875,19552,73774,3378
23514756915354,1,4,1,10550,9097,16618,313
23514757054198,1,4,1,22413,19056,73449,2997
23514757132430,1,4,1,10512,9033,16695,747
23514757364038,1,4,1,25157,21502,73389,4322
23514757453678,1,4,1,16384,14861,25593,681
23514757593674,1,4,1,22536,19097,74621,3341
23514757672026,1,4,1,10557,9110,16778,354
23514757811310,1,4,1,22446,18942,74093,3316
23514757889462,1,4,1,10512,9138,16687,639
23514758028498,1,4,1,24565,20962,72936,4057
23514758106930,1,4,1,10535,9194,16793,364
23514758246078,1,4,1,22460,18835,73966,3398
23514758324286,1,4,1,10557,9074,16622,302
23514758463058,1,4,1,22694,19199,73461,3429
23514758541042,1,4,1,10547,9083,16408,413
23514758679734,1,4,1,22454,18997,73457,3639
23514758843082,1,32767,1,0,0,15364,0
23514758935526,1,4,1,10577,9198,30410,39
23514759073610,1,4,1,22433,19015,72615,2566
23514759151614,1,4,1,10470,9084,16427,371
23514759292114,1,4,1,25049,21420,74252,3691
23514759370798,1,4,1,10500,9045,16725,443
23514759510598,1,4,1,22512,19308,74270,2569
23514759588682,1,4,1,10565,9137,16607,426
23514759727962,1,4,1,25208,21397,73210,4201
23514759806042,1,4,1,10479,8993,16404,382
23514759945746,1,4,1,22430,19128,74352,2977
23514760023370,1,4,1,10496,9004,16213,456
23514760162594,1,4,1,24896,21163,73092,3302
23514760240542,1,4,1,10503,9058,16494,478
23514760380070,1,4,1,22802,19367,73991,2210
23514760457906,1,4,1,10551,9092,16245,386
23514760596714,1,4,1,22454,19038,73629,2485
23514760675246,1,4,1,10538,9197,16846,510
23514760814642,1,4,1,22388,18918,74097,2420
23514760899934,1,4,1,14116,12407,22269,284
23514761038834,1,4,1,22394,19017,73567,2351
23514761117118,1,4,1,10521,9204,16712,474
23514761256514,1,4,1,22841,19567,73918,2186
23514761334734,1,4,1,10543,9110,16612,279
23514761473734,1,4,1,22457,19197,73639,2211
23514761551790,1,4,1,10536,9078,16443,369
23514761690530,1,4,1,22415,18890,73631,2302
23514761768386,1,4,1,10498,9031,16356,491
23514761907494,1,4,1,22718,19255,73806,2629
23514761985030,1,4,1,10483,9005,16105,550
23514762217922,1,4,1,22490,18871,167442,2338
23514762296622,1,4,1,10727,9320,17035,595
23514762436262,1,4,1,23539,20128,74023,2492
23514762514746,1,4,1,10551,9129,16724,454
23514762653938,1,4,1,22511,18986,73921,2224
23514762732038,1,4,1,10542,9098,16579,632
23514762871938,1,4,1,22474,19012,74714,2377
23514762949918,1,4,1,10500,9160,16366,406
23514763089006,1,4,1,22398,18835,74003,2219
23514763167022,1,4,1,10525,9054,16517,324
23514763306354,1,4,1,22452,19105,73908,2252
23514763384786,1,4,1,10542,9084,16684,540
23514763523482,1,4,1,22422,18938,73500,2224
23514763601526,1,4,1,10474,9090,16464,581
23514763740738,1,4,1,22895,19422,73876,2451
23514763819118,1,4,1,10556,9055,16816,492
23514763958422,1,4,1,24667,20951,73448,3004
23514764036958,1,4,1,10500,9126,16930,448
23514764175982,1,4,1,22540,19128,73751,2241
23514764254162,1,4,1,10560,9101,16489,464
23514764470266,1,4,1,31098,27043,147470,3143
23514764548926,1,4,1,10534,9146,17139,359
23514764688382,1,4,1,25353,21587,73269,3386
23514764766566,1,4,1,10510,9127,16627,639
23514764905250,1,4,1,22403,18837,73499,2117
23514764983362,1,4,1,10519,9120,16671,502
23514765123134,1,4,1,22451,19120,74495,2121
23514765201234,1,4,1,10517,9107,16521,382
23514765340030,1,4,1,22557,19025,73531,2337
23514765417994,1,4,1,10522,9084,16552,524
23514765556910,1,4,1,22455,18920,73576,2216
23514765636446,1,4,1,11403,10314,17710,463
23514765762490,1,4,1,53400,46366,49292,4285
23514765918594,1,4,1,22539,19172,90497,1923
